user_id,parent_asin,datetime,rating,title,text,session_interaction_count,time_delta_seconds,is_returned
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07MDR39L7,50:28.3,5,"Nice thin socks,  fits without extra bulk!","I got these socks because I need to wear something inside my sneakers.  I like these because they are THIN.  Thin socks prevents bulk within shoes, making it tighter.  These are easy stretch,  light material,  and most of all these fit.  My shoe size is 5.5  and these fit perfectly.  NO,  they do not slip!  That is great, because socks that slip could be annoying.<br /><br />I like the neutral color.  The socks hide perfectly in the shoe.  And,  my toes are warm.  Often times in the cold weather in the house,  my toes get cold.  These are a great comfort and keep my feet warm!<br /><br />Another reasons I like these low foot socks is because I wear CAPRI pants and you can't wear socks with capri pants.  With these socks,  I can do just that!",3,112458955.3,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07PX95JSK,35:34.0,5,Love these Footlets!  Good quality is important when it comes to your feet.,"These are of good quality.  And, what I like is that they have the No slip grip on the inside at the back of the heel.  The stockings fit good,  the material is good quality.  I like the different colors.  These type of footlets are critical for summer, because you don't want to wear full socks.<br /><br />The stockings fit secure for me.  I wear a size 5 and 1/2 shoe size, so these fit good.  They also wash good.",4,7688705.728,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07MBXY9V8,59:36.5,4,"Feel is good,  lower at the hip","These underwear have a good feel to them.  Soft, and stretchy.  The underwear is light and a little lower at the hip that I prefer.  Nice quality!  Good colors.  Good feel.  I will update when I do the wash and see how they stand up to washing.",5,1797842.427,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07PMPNTC7,14:56.7,4,"NO FRONTAL OPENING?  FOR MEN?  That's why I own them now, and not Hubby.","I received this package of ""men's underwear and gave the set to hubby.  He later saw them on the dress and said.....  these must be yours!  I said,  ""no.... they are men's""!  He replied,  ""NO,  they have no opening""!<br /><br />Well there it is,  hubby will not wear them without an opening.  So,  I wear them.  I like the length of the leg,  and the waistband is nice and tight!  The fabric is quality.  They are comfortable to wear and good enough for a woman.",6,4418120.214,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07VGQFZB7,02:43.7,5,"Nice looking,  good strap for crossbody","This is nice for an extended trip I took.  I like the separate zipper pockets.  Hardware is good.  The purse is colorful,  easy to spot.  I like the inside as it is deep enough for larger items.  Long adjustable strap for crossbody.<br /><br />Nice purse,  good quality!  Looks good!",7,1806466.983,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07PW3YVZ7,53:42.4,5,All around socks!,"I can wear these socks with sneakers,  and loafers,  and my half boots.  The feel is good, and the color goes with anything.  These have washed good.  Good quality socks!",8,3289858.74,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07VNXG84R,05:41.7,5,Make sure these will fit your wallet or wallets,"My husband had some inserts that had become worn.  These fit one particular wallet, but not another.  The color is with a light frost look and they do appear well made.  He has chose this for the wallet that has the pockets for these slots.  This is a good product!",9,8838719.239,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07V33R6GP,14:17.6,5,These are WARM!,"These stockings are wonderful for the cold weather!  Yes,  they are thick!  The fabric is tight and coloring is good!<br />Great boot sock.  And, if you wear these with regular winter shoes,  make sure you have a dab of foot room!",10,396515.937,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B07ZRMGSWF,06:19.4,5,Very Nice for Quick Trips,"When I want to dash into the store and not take a larger bag,  I take this Crossbody bag.  It is just enough to hold reading glasses,  sun glasses,  and the credit cards I need.  Plus,  the cell phone.  As I go to garage sales,  I don't take a full bag on fear of leaving it somewhere.  So,  I strap this around my body.  It is adjustable and looks very nice.  It can be for more casual and more dressy.  The material is excellent!  Love this little Cross Body bag.",11,1911121.808,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B083FJXQGQ,43:50.7,5,A nice size for than  the quickie bags,"This is a nice size and is touted good for concerts and/or NFL, PGA games.  The plastic is clear, stiff, and solid.  Strap is adjustable.  You can get a lot in here.  I have taken this to the grocery store when I don't want to take a heavy purse.  When it fits crossbody,  it fits nice and flat.  I can put a wallet,  reading and dark glasses,  and of course,  my coronavirus mask.  And, as you place things inside,  they will get mixed up,  but you can SEE everything.<br /><br />Nice, handy,  attractive bag for various trips!",12,7072651.294,0
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,B092QWW9XT,35:56.5,5,Easy to spot the luggage at the airport,"I like these color Tags,  I can easily spot my luggage at the airport.  These tag holders are lightweight,  easy to write inside and of course  easy to spot!  They hold perfectly.  Nice addition for your luggage,  laptop cases,  etc.  Great product!",13,54798725.79,0
AEUAL3EJKUSTNB4YY6STLYGTJALA,B07D4PTF32,31:00.8,4,Cute kimono but can only be hand washed,Cute kimono that is comfortable and fits well. I'm 5'4&#34; and 150 pounds and this kimono does not feel oversized. I would imagine it would be too big for those smaller than me though. This color (yellow) is bright and vibrant - perfect for summer and spring! I've worn this over white tank tops with jeans. One main drawback is that it must be hand washed - this is a big drawback for me as I am a busy mom of two young kids.<br />I would agree with other reviewers that this would be a good option for a beach coverup.,1,-1,0
AEUAL3EJKUSTNB4YY6STLYGTJALA,B07899TWSX,54:43.2,4,Comfortable shirts perfect for fall,We received the gray and white/pink shirts. They are reasonably priced shirts (about $15 for two shirts). They are thin and perfect for the fall weather in Chicago. My daughter is picky about the type of fabric she wears and she loves wearing these shirts. The sizing for these shirts are a bit confusing as a medium is a size 6.,2,1422.429,0
AEUAL3EJKUSTNB4YY6STLYGTJALA,B0713ZSWMN,31:42.4,4,"Daughter claims a bit tight, but has been put through a lot of wear and tear.","My daughter is very active and runs around--a lot. She goes through shoes quickly both for expanding feet and for running them down. Whether at the playground or school or just general out-and-aboutness, she's never with a pair of shoes for more than two months.<br /><br />These shoes have lasted for four and counting. She claimed these to be a bit small in the beginning, but even after four months she's still fine wearing them (but she'll complain every once in a while they're a bit small). The colors are fantastic; they really popped when they were new. They've faded a bit, but still retain their vibrancy. They seem light (I'm sure they're light on her feet, too), and cushiony.",3,3947819.121,0
AEUAL3EJKUSTNB4YY6STLYGTJALA,B07CWN734Y,21:38.4,3,Not the most flattering shirt,"I was excited to try this shirt as it was not something I typically had in my closet. When I received the shirt in the mail, the color was beautiful! It really is the perfect color for end of summer, transitioning into fall.<br />When I put the shirt on, however, it was not very flattering. To give you an idea, I’m 5’4’’ and 150 pounds with a mommy tummy. This shirt fit well on the arms and through the chest but was a bit loose in my stomach which gave the appearance of a maternity shirt.",4,10342196.01,0
AEUAL3EJKUSTNB4YY6STLYGTJALA,B095PPC5TV,21:25.3,2,Way too small! Size up 1-2 sizes,"These shorts are way too small! I’m typically a size 8 across brands and these shorts were 1-2 sizes smaller than a typical size 8.<br />The fabric is nice and the length is nice (not too short, not too long). I also like the color of the shorts. So disappointing that they are too small.",5,79624786.96,1
AEUAL3EJKUSTNB4YY6STLYGTJALA,B09NLJXDPJ,22:23.8,5,In love with this dress!,This is a beautiful dress that fits true to size. It would make a great dress for a casual wedding or a date night. The straps in the front tie to create a cute bow and hide my mommy tummy. This is really flattering and I look forward to getting it in more colors.,6,18313258.49,0
AEUAL3EJKUSTNB4YY6STLYGTJALA,B0BC9RBWK2,18:30.4,1,Not cotton and isn't true to size.,"I'm very particular about garments and the fabric they're made from. I try to order clothing with as much natural fabric(s) as possible. So when I reviewed the listing for this turtleneck, I checked to make sure it was mostly cotton or another natural fiber, which, at the time I ordered this sweater, it was. But when the sweater arrived, the first thing I checked was the fabric--polyester and viscose. I checked the listing and the listing no longer has the materials used.<br /><br />I thought, ""Well, what the heck. I should try it on anyway."" I ordered the size based off the measurements provided in the listing. I'm a 39-40 chest, so I ordered a small. The listing shows the model with a snug sweater, but this thing is way too tight. I have a somewhat fit build, but this thing is like a size too small; my head was tight when pulling it over.",7,19490166.55,1
AEUB5D7J3DHZLJG464FXDDVMMUGA,B07BWDC2GZ,06:40.7,3,Exactly as expected.,They are exactly as pictured. Cheap but wearable. The smallest pair are unusable because they are badly misaligned but not enough of an issue to return. I knew what I was buying and getting.,1,-1,1
AEUB5D7J3DHZLJG464FXDDVMMUGA,B07HF1C9FF,03:35.7,4,Loved the look. Great price but WISH I would've bought a Size Smaller,"Loved the look. It was a little larger than expected. I went based upon reviews and never had to do any cinching as it came cinched as tight as tight as it goes already and was still a bit big. I really wish I would've bought a Size Smaller because my weight fluctuates. But it looked GREAT for Halloween And my Steampunk Costume. I added a bit of my old Jewelry as adornments. And a fluffy petticoat underneath the Skirt with Safety Pins to make it a bit Smaller to fit my waist. I, also, bought my shirt thru Amazon.<br />FYI: I am 5' and was around 132lbs at the time of the pic and a 34DD and I believe I bought the XXL based on reading ALL the various Reviews. I weigh 5lbs less now AND SWIM in it, because at 5'0"" those 5 lbs are significant.",2,24256615.06,0
AEUB5D7J3DHZLJG464FXDDVMMUGA,B07MD8PQD8,05:15.6,5,Cute lil bracelet that matches allot,Cute little bracelet. Goes with quite a bit of my wardrobe. Be mindful it is magnetic and will open on occasion.,3,18856899.85,0
AEUH4EH6XHROLT7UZPUYU2YKTYMA,B0865YZ2KL,33:49.5,5,Well made and very cute,Fits very well,1,-1,0
AEUH4EH6XHROLT7UZPUYU2YKTYMA,B08QSLJGDL,44:54.2,5,Cute and simple,Cutest little mask I bought for my grand daughter. I was excited to find her name.,2,664.768,0
AEUH4EH6XHROLT7UZPUYU2YKTYMA,B08T8T8MT7,45:35.1,5,Collector,He Man collector,3,40.898,0
AEVJXRLGMWYEYKRDWLENYN5TL4UQ,B01MCRJ49Q,43:16.9,5,Good,Good,1,-1,0
AEVJXRLGMWYEYKRDWLENYN5TL4UQ,B06XXLYPMP,44:34.8,1,Adidas -  you should be ashamed low-quality !!!,LOW Quality - looks great - breaks down after 1 month !!!,2,77.916,0
AEVJXRLGMWYEYKRDWLENYN5TL4UQ,B08SGN1TG3,24:53.7,1,Does not work,Does not work,3,136478418.9,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B014VTKXNO,46:12.0,5,Five Stars,Fit to the tee! It's such a cute outfit!,1,-1,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B017U1FDM6,59:30.0,5,Five Stars,I love these! Tiny and delicate looking! Look like real diamonds!,2,2027598,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B01HRLOWUS,02:25.4,5,It’s gifted and loved!,This top gets worn more with other bottoms! It’s so cute! It’s gifted and loved!,3,17139775.44,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B00L3LV3Y2,33:08.1,5,Five Stars,"My grandson loved them, they looked great on him. Good low price for this brand too! 😃",4,1842.652,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B06XGYJ8MJ,55:20.2,5,Classy! Well made!,Classy!<br />Well made!,5,807732.075,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B0759KS8VF,16:06.8,2,The unicorn looked so small almost unnoticeable. It appears ...,"The unicorn looked so small almost unnoticeable. It appears gold and the chain doesn’t match, it’s more coppery looking.",6,3457246.678,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B01M9BWLK8,18:06.7,5,Five Stars,Matched the bottoms that were ordered separately.,7,119.851,0
AEWUYYHGOX2TK2K4ZYUN764UEOCQ,B0BMK7H24D,25:28.2,5,She was so sad! 😥This is well made and girly looking because ...,"It was a hit for a birthday present for my 8 yr old granddaughter! She’s a dog lover, her dad had to sell their dog because it got lonely when the family split up. She was so sad! 😥This is well made and girly looking because of the mother of pearl in set.",8,9713241.466,0
AEX7WS4IOCY7L56JAK7TQKK3YAVQ,B075T6Q4FJ,03:50.5,5,Five Stars,most comfortable bra ever!,1,-1,0
AEX7WS4IOCY7L56JAK7TQKK3YAVQ,B07DY343JX,20:34.9,5,LOVE,one of the best purchases. It's nicer than pictures show. fits as expected. so comfortable. I could wear it everyday!,2,6794204.41,0
AEX7WS4IOCY7L56JAK7TQKK3YAVQ,B07J283CQW,47:58.5,5,Pretty,Fits as expected. Soft. T-Shirt material. The blue is very pretty,3,7871243.558,0
AEX7WS4IOCY7L56JAK7TQKK3YAVQ,B07FFR44RF,59:36.3,5,Beautiful,Very pretty!,4,10645897.79,0
AEXCBVLSGIQSEK3UIPLMFEVN6LSQ,B06Y5WSD3Z,48:08.5,2,the look was really nice.,"Did not work for me, even though it says A/B and I'm a B, this is more for a very small A size. Bummer, the look was really nice.",1,-1,0
AEXCBVLSGIQSEK3UIPLMFEVN6LSQ,B06ZXW97YJ,48:56.1,2,"the band was wide and comfortable, but even though I ordered a C cup ...","The bra itself was gorgous, the band was wide and comfortable, but even though I ordered a C cup (I'm a B), the cups were way to small and didn't look flattering at all.",2,47.606,0
